track_title,artist_name,track_id,duration_ms,energy,key,mode,time_signature,acousticness,danceability,instrumentalness,liveness,loudness,speechiness,valence,tempo,On_chart
"Chorale Preludes: No. 14, Herzlich tut mich verlangen, BWV 727",Johann Sebastian Bach,2eRH9uP6YEQXvUDLkyHE1j,155347,0.0114,11,0,3,0.723,0.0636,0.976,0.101,-41.271,0.0488,0.0393,69.03,0
"Fuga sopra il Magnificat, BWV 733 ""Meine Seele erhebet den Herren""",Johann Sebastian Bach,4oP7dRh4lkN7k3vspkoXLo,313787,0.26,2,0,4,0.203,0.16699999999999998,0.916,0.0944,-17.21,0.0375,0.122,111.661,0
"Sonata for Harpsichord and Flute in A Major, BWV 1032 (Transp. to G Major): II. Largo e dolce",Johann Sebastian Bach,3SxLS2dUSpE5gjXcDLYXBq,169933,0.0559,7,0,1,0.813,0.172,0.255,0.0782,-20.44,0.0375,0.32299999999999995,169.59099999999995,0
"18 Chorales ""Leipziger"": No. 18, Vor deinen Thron, BWV 668",Johann Sebastian Bach,6zI1kRZ6PBQ6zp49DWhPhB,344573,0.006220000000000001,7,1,4,0.597,0.16399999999999998,0.913,0.132,-41.51600000000001,0.0415,0.0387,56.485,0
"Gottes Zeit ist die allerbeste Zeit, BWV 106 ""Actus tragicus"" (Arr. I. Tracey for Organ)",Johann Sebastian Bach,2GZnCekspJ2QjSQjGIA2PT,156187,0.0044,8,1,4,0.907,0.0679,0.915,0.104,-40.952,0.0401,0.0366,70.31,0
"Ich steh mit einem Fuss im Grabe, BWV 156 (Arr. I. Tracey for Organ)",Johann Sebastian Bach,2GCYjMxj775fhe9GJ6PRq1,288493,0.00351,7,1,3,0.9,0.124,0.986,0.103,-36.057,0.042,0.0387,66.063,0
"Sonata for Flute and Basso continuo in C Major, BWV 1033: I. Andante - Presto",Johann Sebastian Bach,2Rsl7sQ9htDY5pkbv2mpD5,105400,0.172,0,1,5,0.872,0.424,0.122,0.166,-17.499000000000002,0.0438,0.8440000000000001,105.409,0
"Christ, unser Herr, zum Jordan kam, BWV 684",Johann Sebastian Bach,6oJ8YgZp5i3EcQKJIgWf68,283213,0.0423,0,0,3,0.7929999999999999,0.165,0.49,0.115,-28.662,0.0373,0.212,70.738,0
"6 Chorale Preludes, Op. 5 ""Schübler"": No. 5, Ach, bleib bei uns, Herr Jesu Christ, BWV 649",Johann Sebastian Bach,5MBRkgNZHodgNgyEDa8N5N,157533,0.0294,10,1,4,0.892,0.18600000000000005,0.941,0.095,-29.229,0.0399,0.253,96.395,0
"18 Chorales ""Leipziger"": No. 1, Fantasia super Komm heiliger Geist, BWV 651",Johann Sebastian Bach,0CYwyB6i6WHGHhwAg2ASHZ,368493,0.246,5,1,4,0.8959999999999999,0.0674,0.923,0.114,-16.555999999999994,0.0371,0.153,69.834,0
"Sonata for Harpsichord and Flute in B Minor, BWV 1030: I. Andante",Johann Sebastian Bach,1LRpQoYRVZs9ccqa8U80LX,498093,0.115,7,1,4,0.8540000000000001,0.316,5.16e-06,0.132,-22.189,0.039,0.306,118.74,0
"Trio Sonata No. 1 in E-Flat Major, BWV 525: I. Allegro moderato",Johann Sebastian Bach,75DdF22OD5KOu3xQj5g75a,182027,0.0763,3,1,4,0.845,0.212,0.00117,0.095,-27.517,0.0397,0.435,76.08,0
"Trio Sonata No. 1 in E-Flat Major, BWV 525: II. Adagio",Johann Sebastian Bach,36VHA8YEA5atnvR9oePaGs,283720,0.0195,0,0,3,0.593,0.189,0.929,0.222,-35.008,0.0438,0.0868,67.195,0
"Trio Sonata No. 1 in E-Flat Major, BWV 525: III. Allegro",Johann Sebastian Bach,77k8En0PczUAhkxqaIc0M0,243480,0.0943,3,1,3,0.847,0.233,0.0318,0.0708,-24.765,0.0371,0.411,99.814,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 10 in E Minor, BWV 879",Johann Sebastian Bach,2wNPYnelQWax457O4h59z1,331360,0.18,4,0,4,0.993,0.334,0.843,0.108,-20.153,0.0394,0.386,135.457,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 7 in E-Flat Major, BWV 852",Johann Sebastian Bach,0Bv0xucOhE1RvoNtvWhom9,374560,0.096,3,1,4,0.995,0.316,0.8640000000000001,0.199,-27.306,0.0511,0.239,140.135,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 8 in E-Flat Minor, BWV 853",Johann Sebastian Bach,1dfI6vTL9VR2ovkfSFTf9u,579639,0.0236,3,0,4,0.995,0.44,0.884,0.0674,-28.547,0.0635,0.17600000000000002,75.65899999999998,0
"Sonata for Harpsichord and Flute in B Minor, BWV 1030: IV. Allegro",Johann Sebastian Bach,3jgMEC91v45JErgIctADyW,244533,0.277,7,1,4,0.818,0.397,0.0,0.151,-19.289,0.0383,0.711,130.374,0
"Sonata for Harpsichord and Flute in A Major, BWV 1032 (Transp. to G Major): III. Allegro",Johann Sebastian Bach,62VNWZIHNnGj4wnSTGxhv6,242200,0.328,7,1,4,0.792,0.454,0.0148,0.133,-16.51,0.0376,0.737,99.366,0
"Sonata for Flute and Basso continuo in C Major, BWV 1033: III. Adagio",Johann Sebastian Bach,08PFrPDqUFPCvIlSkbHLyh,99827,0.114,9,0,4,0.777,0.26,0.000364,0.165,-18.23,0.0379,0.278,73.23899999999998,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 1 in C Major, BWV 870",Johann Sebastian Bach,2pvDsm3iWNzTArBuwG3rg1,268079,0.235,0,1,4,0.995,0.376,0.92,0.112,-19.964,0.0464,0.276,98.106,0
"Prelude & Fugue for Organ in A Minor, BWV 543: I. Prelude",Johann Sebastian Bach,6aSRV3zrflGeU3qYuj3G8g,231027,0.0418,9,0,3,0.743,0.14,0.873,0.0604,-25.254,0.0367,0.0379,68.868,0
"Prelude & Fugue for Organ in A Minor, BWV 543: II. Fugue",Johann Sebastian Bach,32JPzlfdES6utj2kuctA5b,410960,0.0629,9,0,3,0.855,0.153,0.915,0.0439,-24.52,0.0329,0.0784,71.473,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 7 in E-Flat Major, BWV 876",Johann Sebastian Bach,527uZ2TooHUuaAazP6dCYD,356240,0.0417,3,1,4,0.995,0.4,0.893,0.115,-29.932,0.0509,0.304,108.258,0
"Prelude & Fugue in E Minor, BWV 548 ""Wedge"": I. Prelude",Johann Sebastian Bach,7BvPEA4NXPiz9NEHx6vDRS,439173,0.16,4,0,3,0.18,0.168,0.904,0.562,-20.648000000000003,0.0393,0.102,111.89,0
"Prelude & Fugue in E Minor, BWV 548 ""Wedge"": II. Fugue",Johann Sebastian Bach,18PV1cLe0bNnWN3DMu0AtX,515267,0.12,4,0,4,0.484,0.161,0.8740000000000001,0.103,-22.098000000000006,0.0355,0.0529,63.44,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 9 in E Major, BWV 854",Johann Sebastian Bach,5vy9NETqMZkhlPYgluFtKw,169120,0.114,4,1,4,0.995,0.327,0.867,0.0845,-26.962,0.0495,0.265,110.416,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 10 in E Minor, BWV 855",Johann Sebastian Bach,0nQvbra3HU5WvUwwyFqAtL,245399,0.0509,4,0,3,0.994,0.312,0.871,0.0699,-26.368,0.0405,0.191,111.336,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 11 in F Major, BWV 856",Johann Sebastian Bach,5Wdr2qJ8OnMokSmK9S9YyN,146120,0.108,5,1,4,0.995,0.229,0.879,0.0994,-25.909,0.0391,0.627,89.24,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 12 in F Minor, BWV 857",Johann Sebastian Bach,1iUcR2DgYuU8e1Xm8H6rzI,402639,0.0923,5,0,4,0.995,0.392,0.8540000000000001,0.128,-27.534,0.0554,0.154,104.122,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 13 in F-Sharp Major, BWV 858",Johann Sebastian Bach,2Nu7f6AX0a9X6dpHbbqnhc,283519,0.0298,6,1,4,0.995,0.35600000000000004,0.895,0.0996,-32.524,0.0516,0.265,110.653,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 14 in F-Sharp Minor, BWV 859",Johann Sebastian Bach,6DyHOKRqGmWJdaabjjRiUm,257759,0.07200000000000001,6,0,4,0.995,0.294,0.887,0.113,-27.666,0.0572,0.117,161.83700000000005,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 15 in G Major, BWV 860",Johann Sebastian Bach,7KQfYa1gOic9ne3NswGooi,223640,0.17,7,1,4,0.994,0.337,0.875,0.154,-25.828000000000007,0.0404,0.304,101.82,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 16 in G Minor, BWV 861",Johann Sebastian Bach,3AY5AyaEvz2m67EIMCpBrY,270639,0.0612,7,0,4,0.995,0.262,0.8540000000000001,0.208,-27.301,0.0524,0.185,68.72399999999999,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 17 in A-Flat Major, BWV 862",Johann Sebastian Bach,58UNJxWe2HxlFALYEr5f5p,253199,0.0564,8,1,4,0.996,0.404,0.889,0.173,-29.331,0.065,0.297,121.503,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 19 in A Major, BWV 864",Johann Sebastian Bach,3Zd0oW9n4Pct3Rq6mLEfXL,254920,0.0925,9,1,4,0.995,0.245,0.865,0.12,-28.295,0.0459,0.392,83.175,0
"Sonata for Harpsichord and Flute in B Minor, BWV 1030: III. Presto",Johann Sebastian Bach,4y4yfhzFs9VmQYXbv7SuyK,84373,0.266,7,1,4,0.887,0.504,0.129,0.265,-20.747,0.0425,0.594,122.875,0
"Sonata for Harpsichord and Flute in E-Flat Major, BWV 1031 (Transp. to G Major): III. Allegro",Johann Sebastian Bach,4Qb98LIvcoAWuhBASsByKL,239133,0.223,7,1,3,0.8290000000000001,0.435,0.00515,0.109,-22.755,0.0407,0.737,110.852,0
"Sonata for Harpsichord and Flute in A Major, BWV 1032 (Transp. to G Major): I. Vivace",Johann Sebastian Bach,1Ry7GCVcU8bwV992kiW8LZ,281760,0.313,7,1,4,0.794,0.443,0.00245,0.0719,-18.836,0.0395,0.821,92.951,0
"Sonata for Flute and Basso continuo in C Major, BWV 1033: IV. Menuetto I - Menuetto II",Johann Sebastian Bach,6ecEMCpbvJpD3xSw8psUL4,159200,0.16399999999999998,0,1,3,0.893,0.41,0.621,0.331,-20.61,0.0399,0.804,128.15200000000002,0
"Sonata for Flute and Basso continuo in E Minor, BWV 1034 (Transp. to G Minor): IV. Allegro",Johann Sebastian Bach,249C5uACubGd2LcZ8S0qgm,256200,0.172,7,0,3,0.8340000000000001,0.531,0.000459,0.0643,-21.901,0.0456,0.754,128.495,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 2 in C Minor, BWV 871",Johann Sebastian Bach,7At2nVus0c2EmRzp7OkuaN,264120,0.157,0,0,4,0.995,0.339,0.893,0.095,-21.95,0.0395,0.247,105.87,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 3 in C-Sharp Major, BWV 872",Johann Sebastian Bach,2ORkrPFRKj2vqyEijjwXJk,263600,0.0894,1,1,4,0.994,0.221,0.8690000000000001,0.096,-23.028,0.0393,0.411,80.113,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 4 in C-Sharp Minor, BWV 873",Johann Sebastian Bach,74sFF2s5uWxUOtVzpQoSkS,437199,0.0741,1,0,3,0.995,0.389,0.899,0.12,-23.521,0.0408,0.248,143.851,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 5 in D Major, BWV 874",Johann Sebastian Bach,0VUKViB9jSC8WBzXpk6OBt,379800,0.128,2,1,4,0.995,0.389,0.866,0.0697,-22.55,0.0396,0.365,144.639,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 6 in D Minor, BWV 875",Johann Sebastian Bach,4zGOVxw5KKByglzwmPXTtG,205440,0.101,2,0,4,0.994,0.344,0.884,0.12,-26.399,0.043,0.237,125.333,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 8 in D-Sharp Minor, BWV 877",Johann Sebastian Bach,5HCrdjQ4tIo05J2iAUe9Hm,458240,0.0362,3,0,4,0.995,0.336,0.9,0.0925,-29.281,0.0443,0.23,98.726,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 9 in E Major, BWV 878",Johann Sebastian Bach,3ciZ5Ooo1zXr7BAfzbqglo,641240,0.0554,4,1,4,0.995,0.314,0.925,0.0737,-27.348000000000006,0.0614,0.28600000000000003,206.101,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 11 in F Major, BWV 880",Johann Sebastian Bach,3HcdvdWM13On4R7wgJBvij,333040,0.0816,2,0,4,0.995,0.355,0.906,0.0921,-25.069000000000006,0.0408,0.266,116.617,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 12 in F Minor, BWV 881",Johann Sebastian Bach,2ckvt0mRxGgw7vMfkGQPlZ,490199,0.0365,5,0,4,0.995,0.368,0.91,0.0901,-26.916,0.0427,0.228,99.956,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 13 in F-Sharp Major, BWV 882",Johann Sebastian Bach,0kHa0tDheIwTbUECo9CLbL,445199,0.108,6,1,4,0.995,0.381,0.933,0.105,-23.882,0.051,0.348,118.275,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 14 in F-Sharp Minor, BWV 883",Johann Sebastian Bach,39TqQivinZ32uJ5G54Yhm5,452040,0.119,6,0,4,0.995,0.393,0.936,0.0831,-22.51,0.0537,0.247,131.738,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 15 in G Major, BWV 884",Johann Sebastian Bach,03cfD2tQ3sap6MvFNxuYGo,215960,0.152,7,1,1,0.995,0.358,0.871,0.105,-23.939,0.0445,0.607,133.105,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 16 in G Minor, BWV 885",Johann Sebastian Bach,0ZcBL9Z1Vu1lLZP3SMOGec,411959,0.102,7,0,4,0.994,0.458,0.872,0.271,-21.855,0.0642,0.264,126.376,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 20 in A Minor, BWV 889",Johann Sebastian Bach,4zAmiJV5xIS1IQDv2T5GIe,292439,0.0959,9,0,4,0.994,0.343,0.904,0.0972,-21.375,0.0384,0.354,93.588,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 18 in G-Sharp Minor, BWV 863",Johann Sebastian Bach,0eHuivGHBviZiJ3cUfn631,297399,0.0793,8,0,4,0.996,0.466,0.904,0.141,-28.203000000000007,0.0663,0.127,110.12,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 20 in A Minor, BWV 865",Johann Sebastian Bach,44UCypfkkOpDsQJdIfNgrj,361439,0.17,9,0,4,0.994,0.319,0.826,0.079,-24.375,0.0543,0.26,76.818,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 21 in B-Flat Major, BWV 866",Johann Sebastian Bach,2kisYDRUixspiNS5V0P6jo,166440,0.102,10,1,3,0.993,0.303,0.836,0.118,-28.931,0.0405,0.343,103.595,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 22 in B-Flat Minor, BWV 867",Johann Sebastian Bach,37g7UGfndm7GzmMeyUupns,388240,0.0189,10,0,4,0.994,0.53,0.851,0.0769,-29.473000000000006,0.107,0.097,96.231,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 23 in B Major, BWV 868",Johann Sebastian Bach,6QHAq9wnTWp1e0CBgogYUH,256920,0.0263,11,1,4,0.995,0.201,0.905,0.0882,-36.335,0.0593,0.189,210.766,0
"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 24 in B Minor, BWV 869",Johann Sebastian Bach,1OfWTl65niwUSAuVPmKFB9,693079,0.0151,11,0,4,0.995,0.4320000000000001,0.85,0.0984,-34.149,0.0557,0.23,110.293,0
"Sonata for Harpsichord and Flute in B Minor, BWV 1030: II. Largo e dolce",Johann Sebastian Bach,3RNQxotvivjZh3G9GYdMFL,208000,0.0715,2,1,4,0.872,0.267,0.000244,0.0768,-21.208,0.0423,0.21,116.23,0
"Sonata for Harpsichord and Flute in E-Flat Major, BWV 1031 (Transp. to G Major): I. Allegro moderato",Johann Sebastian Bach,4EgS7r35EiYPblRyPQajVS,197733,0.158,7,1,4,0.8759999999999999,0.382,9.44e-05,0.0804,-23.294,0.0354,0.823,93.903,0
"Sonata for Harpsichord and Flute in E-Flat Major, BWV 1031 (Transp. to G Major): II. Siciliano",Johann Sebastian Bach,3RdnU7AsNm4eA9s0yRZCHG,122133,0.0447,11,0,3,0.848,0.362,1.4e-05,0.0863,-24.964,0.0361,0.359,106.572,0
"Sonata for Flute and Basso continuo in C Major, BWV 1033: II. Allegro",Johann Sebastian Bach,7f6pzlEl6eldAMXcGXebK3,131440,0.353,0,1,3,0.8059999999999999,0.486,0.414,0.0998,-17.88,0.0459,0.973,143.887,0
"Sonata for Flute and Basso continuo in E Minor, BWV 1034 (Transp. to G Minor): I. Adagio ma non tanto",Johann Sebastian Bach,1v7HApHGBsSDGlUBSEYS65,187040,0.0456,7,0,4,0.88,0.246,5.39e-05,0.255,-20.334,0.039,0.337,84.255,0
"Sonata for Flute and Basso continuo in E Minor, BWV 1034 (Transp. to G Minor): II. Allegro",Johann Sebastian Bach,6ufLhzECYnnTux2BIRDP8n,141760,0.175,7,0,4,0.8340000000000001,0.64,0.0156,0.104,-22.886,0.0456,0.903,126.673,0
"Sonata for Flute and Basso continuo in E Minor, BWV 1034 (Transp. to G Minor): III. Andante",Johann Sebastian Bach,4XHZhuEOCL9Qdu620S16BI,188200,0.0315,10,1,4,0.897,0.261,0.0016600000000000002,0.18600000000000005,-24.33,0.0421,0.515,115.128,0
"Sonata for Flute and Basso continuo in E Major, BWV 1035 (Transp. to F Major): I. Allegro ma non tanto",Johann Sebastian Bach,1B6clyJhylXEI8SOXHMPIU,148600,0.0335,5,1,4,0.866,0.262,0.0,0.0913,-24.047,0.04,0.315,74.432,0
"Sonata for Flute and Basso continuo in E Major, BWV 1035 (Transp. to F Major): II. Allegro",Johann Sebastian Bach,7ongfW2K9XMUsOFpJWpPqH,172107,0.211,5,1,4,0.836,0.614,0.00508,0.0852,-20.077,0.0568,0.953,117.571,0
"Sonata for Flute and Basso continuo in E Major, BWV 1035 (Transp. to F Major): III. Siciliano",Johann Sebastian Bach,3oUZsQ1LQxPgbO58sRjR2R,212093,0.0371,2,0,3,0.902,0.298,8.159999999999999e-05,0.0711,-23.492,0.0353,0.398,99.392,0
"Sonata for Flute and Basso continuo in E Major, BWV 1035 (Transp. to F Major): IV. Allegro assai",Johann Sebastian Bach,5BaO4UxC5jVhuPQEQM1B8J,176533,0.145,5,1,3,0.8909999999999999,0.526,0.0591,0.08199999999999999,-22.535,0.0527,0.928,114.473,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 17 in A-Flat Major, BWV 886",Johann Sebastian Bach,13KyswSXnAGuZyVUBwzYrV,518000,0.0892,8,1,4,0.995,0.355,0.907,0.101,-27.078000000000007,0.0527,0.214,109.798,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 18 in G-Sharp Minor, BWV 887",Johann Sebastian Bach,0TzUt4naSxRCL6wKqrWW0Y,516918,0.113,8,0,3,0.995,0.257,0.93,0.123,-24.332,0.0426,0.326,180.849,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 19 in A Major, BWV 888",Johann Sebastian Bach,6xGVKoeKrF7dbaTWPuiTws,198679,0.182,9,1,4,0.995,0.313,0.916,0.0776,-23.277,0.0445,0.421,103.635,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 21 in B-Flat Major, BWV 890",Johann Sebastian Bach,2iCEHVhCcw2SLYgn4C7y6J,451160,0.179,10,1,4,0.995,0.411,0.909,0.159,-24.242,0.0688,0.289,119.253,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 22 in B-Flat Minor, BWV 891",Johann Sebastian Bach,01CEzw3PnAbGY7ILhZalJ2,534560,0.14800000000000002,10,0,4,0.995,0.4370000000000001,0.93,0.104,-23.261,0.0515,0.279,108.274,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 23 in B Major, BWV 892",Johann Sebastian Bach,0P9JclB20pqfkZlLEyKvMY,346800,0.113,11,1,4,0.995,0.34,0.922,0.11,-24.609,0.0411,0.255,107.284,0
"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 24 in B Minor, BWV 893",Johann Sebastian Bach,7qMYy51AitoMr2VU2FzfA5,256199,0.163,11,0,4,0.995,0.398,0.91,0.122,-21.971,0.0493,0.417,119.614,0
"Was soll ich aus dir machen, Ephraim, BWV 89: No. 5, Gerechter Gott, ach rechnest du?",Johann Sebastian Bach,2NrJj2ZG8ynceja81HgWvL,159029,0.0698,10,1,4,0.942,0.331,0.0412,0.121,-17.916,0.0441,0.35100000000000003,99.575,0
"Es wartet alles auf dich, BWV 187: No. 5, Gott versorget alles Leben",Johann Sebastian Bach,0o3jRwB7XFBlDWfTUWdc3l,255877,0.0495,3,1,3,0.962,0.243,0.0927,0.13699999999999998,-20.34,0.049,0.232,68.10600000000001,0
"St. John Passion, BWV 245: No. 9, Ich folge dir gleichfalls mit freudigen Schritten...",Johann Sebastian Bach,3Xjo2ImHwmiqniKOEuDUkZ,212892,0.0636,10,1,3,0.977,0.365,0.00275,0.11,-17.499000000000002,0.0652,0.655,144.345,0
"Ich hatte viel Bekümmernis, BWV 21: No. 3, Seufzer, Tränen, Kummer, Not",Johann Sebastian Bach,38B3sY4mTDoyaJlPaoAI5w,261636,0.0461,0,0,3,0.953,0.191,0.488,0.196,-21.858,0.047,0.0484,87.641,0
"Nimm was dein ist, und gehe hin, BWV 144: No. 5, Genügsamkeit ist ein Schatz in diesem Leben",Johann Sebastian Bach,5CiBIbOxgrOclqiyBnQHbC,195954,0.0537,11,0,4,0.945,0.271,0.217,0.107,-19.998,0.0546,0.194,108.318,0
"Schweigt stille plaudert, nicht, BWV 211 ""Coffee Cantata"": No. 4, Ei wie schmeckt der Coffee süße",Johann Sebastian Bach,05J4mInIukF5u5Ujlq2gAg,246345,0.0657,11,0,3,0.937,0.431,0.00177,0.279,-17.317,0.0537,0.491,138.322,0
"Wer nur den lieben Gott läßt walten, BWV 93: No. 6, Ich will auf den Herren schau'n",Johann Sebastian Bach,6yJPJ0bC9tVJsRqAZybPJg,158063,0.0647,0,0,5,0.955,0.307,0.17600000000000002,0.113,-18.337,0.0741,0.276,174.947,0
"Tönet, ihr Pauken! Erschallet, Trompeten!, BWV 214: No. 3, Blast die wohlgegriffnen Flöten (Arr. for Voice & Flute)",Johann Sebastian Bach,50WKJ7O40ndzzKTAU5rnR2,181834,0.135,9,1,3,0.955,0.512,0.00705,0.141,-17.796,0.0453,0.828,102.969,0
English Suite no. 2: IV. Sarabande - Remastered,Johann Sebastian Bach,0bH4VEdF9XV6bBZcisok9p,201456,0.334,4,1,4,0.812,0.5660000000000001,0.97,0.125,-18.466,0.0285,0.152,105.832,0
Kings & Queens - Acoustic,Mat Kearney,5cqZN7rPIwFOie4mpJ6SJY,189813,0.318,5,1,4,0.823,0.647,0.0,0.101,-10.666,0.038,0.532,138.971,0
Clockwise,Maxim Schunk,78JnuycPstr3shVYyZZf6Y,244219,0.71,5,0,4,0.00149,0.826,0.00647,0.0991,-8.294,0.0848,0.631,127.995,0
Parral,Sublime Harmonics,480XwVqxnymUvTkGwFpsij,153000,0.522,2,0,4,0.0753,0.43,0.029,0.8540000000000001,-18.541,0.0318,0.966,159.983,0
Palpus,Mbo Mentho,0gFZUsAkyiFdKcM00afbdG,157000,0.7929999999999999,7,1,4,0.0791,0.521,0.821,0.122,-19.206,0.0355,0.996,80.006,0
Cochin,Mia Strass,2ltAN4dC0EtEB7Hux5zWUD,162000,0.563,6,1,4,0.0501,0.53,0.7659999999999999,0.0581,-23.501,0.0366,0.97,159.984,0
"Symphony No. 39 in E-Flat Major, K. 543: I. Adagio - Allegro (Rehearsal)",Wolfgang Amadeus Mozart,6pi9iHdPf2eAj5XgfWkY9u,1537480,0.0959,3,1,3,0.971,0.365,0.00294,0.123,-22.39,0.0643,0.146,128.514,0
"Symphony No. 39 in E-Flat Major, K. 543: II. Andante con moto (Rehearsal)",Wolfgang Amadeus Mozart,7yqq92FGMo7z6FZkrIJEIn,992907,0.0658,8,1,4,0.973,0.221,0.00385,0.449,-25.721,0.077,0.15,71.52199999999998,0
"Symphony No. 39 in E-Flat Major, K. 543: II. Andante con moto",Wolfgang Amadeus Mozart,20PRBP1lHU4uDGQqvU8A8w,560787,0.023,8,1,4,0.982,0.177,0.727,0.146,-23.308000000000003,0.0408,0.0671,83.189,0
"Symphony No. 39 in E-Flat Major, K. 543: III. Menuetto. Allegretto (Rehearsal)",Wolfgang Amadeus Mozart,68gMwlEj5e7akxSO3PwSs5,148893,0.15,3,1,3,0.961,0.465,1.57e-06,0.264,-25.104,0.34,0.18600000000000005,145.102,0
"Symphony No. 39 in E-Flat Major, K. 543: IV. Finale. Allegro (Rehearsal)",Wolfgang Amadeus Mozart,0vuBqQuUB0E6bB9NXkJVt2,200307,0.21600000000000005,10,1,4,0.969,0.429,0.0187,0.28,-22.091,0.0776,0.275,126.072,0
"Symphony No. 39 in E-Flat Major, K. 543: IV. Finale. Allegro",Wolfgang Amadeus Mozart,40VAnhRe8Myw4AwtHJ7k9Y,257293,0.234,3,1,4,0.968,0.506,0.946,0.284,-19.155,0.0346,0.412,127.231,0
"Symphony No. 39 in E-Flat Major, K. 543: III. Menuetto. Allegretto",Wolfgang Amadeus Mozart,3x5Aup9rfr3J7GoVu46lte,237453,0.0829,3,1,3,0.981,0.335,0.735,0.192,-18.79,0.0333,0.418,143.92600000000004,0
ピアノとヴァイオリンのためのソナタ ト長調 K.379 III.Theme and Variations: Andantino cantabile,Wolfgang Amadeus Mozart,5E7fLOADWRVUeL0hYl0aoM,590800,0.0982,7,1,4,0.988,0.369,0.208,0.139,-21.207,0.0508,0.276,105.862,0
ピアノとヴァイオリンのためのソナタ 変ホ長調 K.380 I. Allegro,Wolfgang Amadeus Mozart,3xuGFtYh4zBeNv0py0BScK,636547,0.152,3,1,4,0.97,0.431,0.104,0.076,-20.085,0.0429,0.429,129.346,0
ピアノとヴァイオリンのためのソナタ 変ホ長調 K.380 II.Andante con moto,Wolfgang Amadeus Mozart,7B8ZnaCcqtJfL7vax3q75W,421373,0.0683,10,1,4,0.975,0.301,0.0125,0.292,-21.526,0.0395,0.203,103.91,0
"ピアノとヴァイオリンのためのソナタ イ長調 K.402 I.Andante, ma un poco adagio",Wolfgang Amadeus Mozart,5DYjjIXQtlYV2GZLMOXfxd,478467,0.0423,4,1,4,0.987,0.306,0.159,0.101,-23.305,0.0392,0.0881,100.049,0
ピアノとヴァイオリンのためのソナタ 変ホ長調 K.380 III.Rondo: Allegro,Wolfgang Amadeus Mozart,33eYiJ4hwCNiRBKWhOqAGf,297587,0.21600000000000005,10,1,4,0.977,0.454,0.188,0.14400000000000002,-18.704,0.0429,0.453,133.665,0
ピアノとヴァイオリンのためのソナタ ハ長調 K.403 I. Allegro moderato,Wolfgang Amadeus Mozart,2kVeUVldqTmkCWMjhkw7SR,441067,0.0826,0,1,4,0.972,0.35,0.000212,0.119,-21.313,0.0458,0.489,72.905,0
ピアノとヴァイオリンのためのソナタ ハ長調 K.403 III. Allegretto (completed M. Stadler),Wolfgang Amadeus Mozart,1NlZw8dAPVb89lMo5M0Ixs,316587,0.163,0,1,4,0.975,0.458,0.0058200000000000005,0.129,-20.05,0.0509,0.755,81.35600000000002,0
